feature|if_continuous|tag|min_value|max_value|chinese_name
ft_dev_battery_charge_90d_weekday_allday_hours|1|0|-inf|307.2|近90天工作日充电状态小时数
ft_dev_battery_charge_90d_weekday_allday_hours|1|1|307.2|614.4|近90天工作日充电状态小时数
ft_dev_battery_charge_90d_weekday_allday_hours|1|2|614.4|921.6|近90天工作日充电状态小时数
ft_dev_battery_charge_90d_weekday_allday_hours|1|3|921.6|1228.8|近90天工作日充电状态小时数
ft_dev_battery_charge_90d_weekday_allday_hours|1|4|1228.8|inf|近90天工作日充电状态小时数
ft_dev_battery_charge_90d_weekend_allday_hours|1|0|-inf|124.8|近90天周末充电状态小时数
ft_dev_battery_charge_90d_weekend_allday_hours|1|1|124.8|249.6|近90天周末充电状态小时数
ft_dev_battery_charge_90d_weekend_allday_hours|1|2|249.6|374.4|近90天周末充电状态小时数
ft_dev_battery_charge_90d_weekend_allday_hours|1|3|374.4|499.2|近90天周末充电状态小时数
ft_dev_battery_charge_90d_weekend_allday_hours|1|4|499.2|inf|近90天周末充电状态小时数
ft_dev_battery_use_90d_whole_allday_hours|1|0|-inf|432.0|近90天全天电量使用中状态小时数
ft_dev_battery_use_90d_whole_allday_hours|1|1|432.0|864.0|近90天全天电量使用中状态小时数
ft_dev_battery_use_90d_whole_allday_hours|1|2|864.0|1296.0|近90天全天电量使用中状态小时数
ft_dev_battery_use_90d_whole_allday_hours|1|3|1296.0|1728.0|近90天全天电量使用中状态小时数
ft_dev_battery_use_90d_whole_allday_hours|1|4|1728.0|inf|近90天全天电量使用中状态小时数
ft_dev_battery_use_90d_whole_worktime_hours|1|0|-inf|180.0|近90天工作时间（早8点至18点）电量使用中状态小时数
ft_dev_battery_use_90d_whole_worktime_hours|1|1|180.0|360.0|近90天工作时间（早8点至18点）电量使用中状态小时数
ft_dev_battery_use_90d_whole_worktime_hours|1|2|360.0|540.0|近90天工作时间（早8点至18点）电量使用中状态小时数
ft_dev_battery_use_90d_whole_worktime_hours|1|3|540.0|720.0|近90天工作时间（早8点至18点）电量使用中状态小时数
ft_dev_battery_use_90d_whole_worktime_hours|1|4|720.0|inf|近90天工作时间（早8点至18点）电量使用中状态小时数
ft_dev_battery_use_90d_whole_closetime_hours|1|0|-inf|36.0|近90天下班时间（晚19点至21点）电量使用中状态小时数
ft_dev_battery_use_90d_whole_closetime_hours|1|1|36.0|72.0|近90天下班时间（晚19点至21点）电量使用中状态小时数
ft_dev_battery_use_90d_whole_closetime_hours|1|2|72.0|108.0|近90天下班时间（晚19点至21点）电量使用中状态小时数
ft_dev_battery_use_90d_whole_closetime_hours|1|3|108.0|144.0|近90天下班时间（晚19点至21点）电量使用中状态小时数
ft_dev_battery_use_90d_whole_closetime_hours|1|4|144.0|inf|近90天下班时间（晚19点至21点）电量使用中状态小时数
ft_dev_battery_use_90d_whole_nighttime_hours|1|0|-inf|90.0|近90天夜间（凌晨01点至06点）电量使用中状态小时数
ft_dev_battery_use_90d_whole_nighttime_hours|1|1|90.0|180.0|近90天夜间（凌晨01点至06点）电量使用中状态小时数
ft_dev_battery_use_90d_whole_nighttime_hours|1|2|180.0|270.0|近90天夜间（凌晨01点至06点）电量使用中状态小时数
ft_dev_battery_use_90d_whole_nighttime_hours|1|3|270.0|360.0|近90天夜间（凌晨01点至06点）电量使用中状态小时数
ft_dev_battery_use_90d_whole_nighttime_hours|1|4|360.0|inf|近90天夜间（凌晨01点至06点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_allday_hours|1|0|-inf|307.2|近90天工作日全天电量使用中状态小时数
ft_dev_battery_use_90d_weekday_allday_hours|1|1|307.2|614.4|近90天工作日全天电量使用中状态小时数
ft_dev_battery_use_90d_weekday_allday_hours|1|2|614.4|921.6|近90天工作日全天电量使用中状态小时数
ft_dev_battery_use_90d_weekday_allday_hours|1|3|921.6|1228.8|近90天工作日全天电量使用中状态小时数
ft_dev_battery_use_90d_weekday_allday_hours|1|4|1228.8|inf|近90天工作日全天电量使用中状态小时数
ft_dev_battery_use_90d_weekday_worktime_hours|1|0|-inf|128.0|近90天工作日工作时间（早8点至18点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_worktime_hours|1|1|128.0|256.0|近90天工作日工作时间（早8点至18点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_worktime_hours|1|2|256.0|384.0|近90天工作日工作时间（早8点至18点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_worktime_hours|1|3|384.0|512.0|近90天工作日工作时间（早8点至18点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_worktime_hours|1|4|512.0|inf|近90天工作日工作时间（早8点至18点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_closetime_hours|1|0|-inf|25.6|近90天工作日下班时间（晚19点至21点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_closetime_hours|1|1|25.6|51.2|近90天工作日下班时间（晚19点至21点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_closetime_hours|1|2|51.2|76.8|近90天工作日下班时间（晚19点至21点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_closetime_hours|1|3|76.8|102.4|近90天工作日下班时间（晚19点至21点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_closetime_hours|1|4|102.4|inf|近90天工作日下班时间（晚19点至21点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_nighttime_hours|1|0|-inf|64.0|近90天工作日夜间（凌晨01点至06点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_nighttime_hours|1|1|64.0|128.0|近90天工作日夜间（凌晨01点至06点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_nighttime_hours|1|2|128.0|192.0|近90天工作日夜间（凌晨01点至06点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_nighttime_hours|1|3|192.0|256.0|近90天工作日夜间（凌晨01点至06点）电量使用中状态小时数
ft_dev_battery_use_90d_weekday_nighttime_hours|1|4|256.0|inf|近90天工作日夜间（凌晨01点至06点）电量使用中状态小时数
ft_dev_battery_use_90d_weekend_allday_hours|1|0|-inf|124.8|近90天周末全天电量使用中状态小时数
ft_dev_battery_use_90d_weekend_allday_hours|1|1|124.8|249.6|近90天周末全天电量使用中状态小时数
ft_dev_battery_use_90d_weekend_allday_hours|1|2|249.6|374.4|近90天周末全天电量使用中状态小时数
ft_dev_battery_use_90d_weekend_allday_hours|1|3|374.4|499.2|近90天周末全天电量使用中状态小时数
ft_dev_battery_use_90d_weekend_allday_hours|1|4|499.2|inf|近90天周末全天电量使用中状态小时数
ft_dev_ip_30d_whole_allday_cnt|1|0|-inf|2087.8|近30天连接IP总个数
ft_dev_ip_30d_whole_allday_cnt|1|1|2087.8|4175.6|近30天连接IP总个数
ft_dev_ip_30d_whole_allday_cnt|1|2|4175.6|6263.4|近30天连接IP总个数
ft_dev_ip_30d_whole_allday_cnt|1|3|6263.4|8351.2|近30天连接IP总个数
ft_dev_ip_30d_whole_allday_cnt|1|4|8351.2|inf|近30天连接IP总个数
ft_dev_wifimac_30d_whole_allday_cnt|1|0|-inf|227.4|近30天连接WIFI总个数
ft_dev_wifimac_30d_whole_allday_cnt|1|1|227.4|453.8|近30天连接WIFI总个数
ft_dev_wifimac_30d_whole_allday_cnt|1|2|453.8|680.2|近30天连接WIFI总个数
ft_dev_wifimac_30d_whole_allday_cnt|1|3|680.2|906.6|近30天连接WIFI总个数
ft_dev_wifimac_30d_whole_allday_cnt|1|4|906.6|inf|近30天连接WIFI总个数
ft_dev_wifimac_30d_whole_allday_days|1|0|-inf|6.8|近30天连接WIFI总天数
ft_dev_wifimac_30d_whole_allday_days|1|1|6.8|12.6|近30天连接WIFI总天数
ft_dev_wifimac_30d_whole_allday_days|1|2|12.6|18.4|近30天连接WIFI总天数
ft_dev_wifimac_30d_whole_allday_days|1|3|18.4|24.2|近30天连接WIFI总天数
ft_dev_wifimac_30d_whole_allday_days|1|4|24.2|inf|近30天连接WIFI总天数
ft_dev_ip_30d_whole_worktime_cnt|1|0|-inf|1069.2|近30天工作时间（早8点至18点）连接IP总个数
ft_dev_ip_30d_whole_worktime_cnt|1|1|1069.2|2138.4|近30天工作时间（早8点至18点）连接IP总个数
ft_dev_ip_30d_whole_worktime_cnt|1|2|2138.4|3207.6|近30天工作时间（早8点至18点）连接IP总个数
ft_dev_ip_30d_whole_worktime_cnt|1|3|3207.6|4276.8|近30天工作时间（早8点至18点）连接IP总个数
ft_dev_ip_30d_whole_worktime_cnt|1|4|4276.8|inf|近30天工作时间（早8点至18点）连接IP总个数
ft_dev_ip_30d_whole_closetime_cnt|1|0|-inf|654.4|近30天下班时间（晚19点至21点）连接IP总个数
ft_dev_ip_30d_whole_closetime_cnt|1|1|654.4|1308.8|近30天下班时间（晚19点至21点）连接IP总个数
ft_dev_ip_30d_whole_closetime_cnt|1|2|1308.8|1963.2|近30天下班时间（晚19点至21点）连接IP总个数
ft_dev_ip_30d_whole_closetime_cnt|1|3|1963.2|2617.6|近30天下班时间（晚19点至21点）连接IP总个数
ft_dev_ip_30d_whole_closetime_cnt|1|4|2617.6|inf|近30天下班时间（晚19点至21点）连接IP总个数
ft_dev_ip_30d_whole_nighttime_cnt|1|0|-inf|927.2|近30天夜间（凌晨01点至06点）连接IP总个数
ft_dev_ip_30d_whole_nighttime_cnt|1|1|927.2|1854.4|近30天夜间（凌晨01点至06点）连接IP总个数
ft_dev_ip_30d_whole_nighttime_cnt|1|2|1854.4|2781.6|近30天夜间（凌晨01点至06点）连接IP总个数
ft_dev_ip_30d_whole_nighttime_cnt|1|3|2781.6|3708.8|近30天夜间（凌晨01点至06点）连接IP总个数
ft_dev_ip_30d_whole_nighttime_cnt|1|4|3708.8|inf|近30天夜间（凌晨01点至06点）连接IP总个数
ft_dev_ip_30d_weekday_allday_cnt|1|0|-inf|1369.4|近30天工作日连接IP总个数
ft_dev_ip_30d_weekday_allday_cnt|1|1|1369.4|2738.8|近30天工作日连接IP总个数
ft_dev_ip_30d_weekday_allday_cnt|1|2|2738.8|4108.2|近30天工作日连接IP总个数
ft_dev_ip_30d_weekday_allday_cnt|1|3|4108.2|5477.6|近30天工作日连接IP总个数
ft_dev_ip_30d_weekday_allday_cnt|1|4|5477.6|inf|近30天工作日连接IP总个数
ft_dev_ip_30d_weekday_worktime_cnt|1|0|-inf|893.4|近30天工作日工作时间（早8点至18点）连接IP总个数
ft_dev_ip_30d_weekday_worktime_cnt|1|1|893.4|1786.8|近30天工作日工作时间（早8点至18点）连接IP总个数
ft_dev_ip_30d_weekday_worktime_cnt|1|2|1786.8|2680.2|近30天工作日工作时间（早8点至18点）连接IP总个数
ft_dev_ip_30d_weekday_worktime_cnt|1|3|2680.2|3573.6|近30天工作日工作时间（早8点至18点）连接IP总个数
ft_dev_ip_30d_weekday_worktime_cnt|1|4|3573.6|inf|近30天工作日工作时间（早8点至18点）连接IP总个数
ft_dev_ip_30d_weekday_closetime_cnt|1|0|-inf|555.2|近30天工作日下班时间（晚19点至21点）连接IP总个数
ft_dev_ip_30d_weekday_closetime_cnt|1|1|555.2|1110.4|近30天工作日下班时间（晚19点至21点）连接IP总个数
ft_dev_ip_30d_weekday_closetime_cnt|1|2|1110.4|1665.6|近30天工作日下班时间（晚19点至21点）连接IP总个数
ft_dev_ip_30d_weekday_closetime_cnt|1|3|1665.6|2220.8|近30天工作日下班时间（晚19点至21点）连接IP总个数
ft_dev_ip_30d_weekday_closetime_cnt|1|4|2220.8|inf|近30天工作日下班时间（晚19点至21点）连接IP总个数
ft_dev_ip_30d_weekday_nighttime_cnt|1|0|-inf|506.4|近30天工作日夜间（凌晨01点至06点）周末连接IP总个数
ft_dev_ip_30d_weekday_nighttime_cnt|1|1|506.4|1012.8|近30天工作日夜间（凌晨01点至06点）周末连接IP总个数
ft_dev_ip_30d_weekday_nighttime_cnt|1|2|1012.8|1519.2|近30天工作日夜间（凌晨01点至06点）周末连接IP总个数
ft_dev_ip_30d_weekday_nighttime_cnt|1|3|1519.2|2025.6|近30天工作日夜间（凌晨01点至06点）周末连接IP总个数
ft_dev_ip_30d_weekday_nighttime_cnt|1|4|2025.6|inf|近30天工作日夜间（凌晨01点至06点）周末连接IP总个数
ft_dev_ip_30d_weekend_allday_cnt|1|0|-inf|920.8|近30天周末连接IP总个数
ft_dev_ip_30d_weekend_allday_cnt|1|1|920.8|1841.6|近30天周末连接IP总个数
ft_dev_ip_30d_weekend_allday_cnt|1|2|1841.6|2762.4|近30天周末连接IP总个数
ft_dev_ip_30d_weekend_allday_cnt|1|3|2762.4|3683.2|近30天周末连接IP总个数
ft_dev_ip_30d_weekend_allday_cnt|1|4|3683.2|inf|近30天周末连接IP总个数
ft_dev_wifimac_30d_whole_worktime_cnt|1|0|-inf|183.0|近30天工作时间（早8点至18点）连接WIFI总个数
ft_dev_wifimac_30d_whole_worktime_cnt|1|1|183.0|366.0|近30天工作时间（早8点至18点）连接WIFI总个数
ft_dev_wifimac_30d_whole_worktime_cnt|1|2|366.0|549.0|近30天工作时间（早8点至18点）连接WIFI总个数
ft_dev_wifimac_30d_whole_worktime_cnt|1|3|549.0|732.0|近30天工作时间（早8点至18点）连接WIFI总个数
ft_dev_wifimac_30d_whole_worktime_cnt|1|4|732.0|inf|近30天工作时间（早8点至18点）连接WIFI总个数
ft_dev_wifimac_30d_whole_closetime_cnt|1|0|-inf|116.2|近30天下班时间（晚19点至21点）连接WIFI总个数
ft_dev_wifimac_30d_whole_closetime_cnt|1|1|116.2|232.4|近30天下班时间（晚19点至21点）连接WIFI总个数
ft_dev_wifimac_30d_whole_closetime_cnt|1|2|232.4|348.6|近30天下班时间（晚19点至21点）连接WIFI总个数
ft_dev_wifimac_30d_whole_closetime_cnt|1|3|348.6|464.8|近30天下班时间（晚19点至21点）连接WIFI总个数
ft_dev_wifimac_30d_whole_closetime_cnt|1|4|464.8|inf|近30天下班时间（晚19点至21点）连接WIFI总个数
ft_dev_wifimac_30d_whole_nighttime_cnt|1|0|-inf|101.8|近30天夜间（凌晨01点至06点）周末连接WIFI总个数
ft_dev_wifimac_30d_whole_nighttime_cnt|1|1|101.8|203.6|近30天夜间（凌晨01点至06点）周末连接WIFI总个数
ft_dev_wifimac_30d_whole_nighttime_cnt|1|2|203.6|305.4|近30天夜间（凌晨01点至06点）周末连接WIFI总个数
ft_dev_wifimac_30d_whole_nighttime_cnt|1|3|305.4|407.2|近30天夜间（凌晨01点至06点）周末连接WIFI总个数
ft_dev_wifimac_30d_whole_nighttime_cnt|1|4|407.2|inf|近30天夜间（凌晨01点至06点）周末连接WIFI总个数
ft_dev_wifimac_30d_weekday_allday_cnt|1|0|-inf|172.6|近30天工作日连接WIFI总个数
ft_dev_wifimac_30d_weekday_allday_cnt|1|1|172.6|345.2|近30天工作日连接WIFI总个数
ft_dev_wifimac_30d_weekday_allday_cnt|1|2|345.2|517.8|近30天工作日连接WIFI总个数
ft_dev_wifimac_30d_weekday_allday_cnt|1|3|517.8|690.4|近30天工作日连接WIFI总个数
ft_dev_wifimac_30d_weekday_allday_cnt|1|4|690.4|inf|近30天工作日连接WIFI总个数
ft_dev_wifimac_30d_weekday_worktime_cnt|1|0|-inf|137.4|近30天工作日工作时间（早8点至18点）连接WIFI总个数
ft_dev_wifimac_30d_weekday_worktime_cnt|1|1|137.4|274.8|近30天工作日工作时间（早8点至18点）连接WIFI总个数
ft_dev_wifimac_30d_weekday_worktime_cnt|1|2|274.8|412.2|近30天工作日工作时间（早8点至18点）连接WIFI总个数
ft_dev_wifimac_30d_weekday_worktime_cnt|1|3|412.2|549.6|近30天工作日工作时间（早8点至18点）连接WIFI总个数
ft_dev_wifimac_30d_weekday_worktime_cnt|1|4|549.6|inf|近30天工作日工作时间（早8点至18点）连接WIFI总个数
ft_dev_wifimac_30d_weekday_closetime_cnt|1|0|-inf|109.6|近30天工作日下班时间（晚19点至21点）连接WIFI总个数
ft_dev_wifimac_30d_weekday_closetime_cnt|1|1|109.6|219.2|近30天工作日下班时间（晚19点至21点）连接WIFI总个数
ft_dev_wifimac_30d_weekday_closetime_cnt|1|2|219.2|328.8|近30天工作日下班时间（晚19点至21点）连接WIFI总个数
ft_dev_wifimac_30d_weekday_closetime_cnt|1|3|328.8|438.4|近30天工作日下班时间（晚19点至21点）连接WIFI总个数
ft_dev_wifimac_30d_weekday_closetime_cnt|1|4|438.4|inf|近30天工作日下班时间（晚19点至21点）连接WIFI总个数
ft_dev_wifimac_30d_weekday_nighttime_cnt|1|0|-inf|96.8|近30天工作日夜间（凌晨01点至06点）周末连接WIFI总个数
ft_dev_wifimac_30d_weekday_nighttime_cnt|1|1|96.8|193.6|近30天工作日夜间（凌晨01点至06点）周末连接WIFI总个数
ft_dev_wifimac_30d_weekday_nighttime_cnt|1|2|193.6|290.4|近30天工作日夜间（凌晨01点至06点）周末连接WIFI总个数
ft_dev_wifimac_30d_weekday_nighttime_cnt|1|3|290.4|387.2|近30天工作日夜间（凌晨01点至06点）周末连接WIFI总个数
ft_dev_wifimac_30d_weekday_nighttime_cnt|1|4|387.2|inf|近30天工作日夜间（凌晨01点至06点）周末连接WIFI总个数
ft_dev_wifimac_30d_weekend_allday_cnt|1|0|-inf|119.2|近30天周末连接WIFI总个数
ft_dev_wifimac_30d_weekend_allday_cnt|1|1|119.2|238.4|近30天周末连接WIFI总个数
ft_dev_wifimac_30d_weekend_allday_cnt|1|2|238.4|357.6|近30天周末连接WIFI总个数
ft_dev_wifimac_30d_weekend_allday_cnt|1|3|357.6|476.8|近30天周末连接WIFI总个数
ft_dev_wifimac_30d_weekend_allday_cnt|1|4|476.8|inf|近30天周末连接WIFI总个数
ft_dev_wifimac_30d_whole_worktime_days|1|0|-inf|6.0|近30天工作时间（早8点至18点）连接WIFI总天数
ft_dev_wifimac_30d_whole_worktime_days|1|1|6.0|12.0|近30天工作时间（早8点至18点）连接WIFI总天数
ft_dev_wifimac_30d_whole_worktime_days|1|2|12.0|18.0|近30天工作时间（早8点至18点）连接WIFI总天数
ft_dev_wifimac_30d_whole_worktime_days|1|3|18.0|24.0|近30天工作时间（早8点至18点）连接WIFI总天数
ft_dev_wifimac_30d_whole_worktime_days|1|4|24.0|inf|近30天工作时间（早8点至18点）连接WIFI总天数
ft_dev_wifimac_30d_whole_closetime_days|1|0|-inf|6.0|近30天下班时间（晚19点至21点）连接WIFI总天数
ft_dev_wifimac_30d_whole_closetime_days|1|1|6.0|12.0|近30天下班时间（晚19点至21点）连接WIFI总天数
ft_dev_wifimac_30d_whole_closetime_days|1|2|12.0|18.0|近30天下班时间（晚19点至21点）连接WIFI总天数
ft_dev_wifimac_30d_whole_closetime_days|1|3|18.0|24.0|近30天下班时间（晚19点至21点）连接WIFI总天数
ft_dev_wifimac_30d_whole_closetime_days|1|4|24.0|inf|近30天下班时间（晚19点至21点）连接WIFI总天数
ft_dev_wifimac_30d_whole_nighttime_days|1|0|-inf|6.0|近30天夜间（凌晨01点至06点）周末连接WIFI总天数
ft_dev_wifimac_30d_whole_nighttime_days|1|1|6.0|12.0|近30天夜间（凌晨01点至06点）周末连接WIFI总天数
ft_dev_wifimac_30d_whole_nighttime_days|1|2|12.0|18.0|近30天夜间（凌晨01点至06点）周末连接WIFI总天数
ft_dev_wifimac_30d_whole_nighttime_days|1|3|18.0|24.0|近30天夜间（凌晨01点至06点）周末连接WIFI总天数
ft_dev_wifimac_30d_whole_nighttime_days|1|4|24.0|inf|近30天夜间（凌晨01点至06点）周末连接WIFI总天数
ft_dev_wifimac_30d_weekday_allday_days|1|0|-inf|4.4|近30天工作日连接WIFI总天数
ft_dev_wifimac_30d_weekday_allday_days|1|1|4.4|8.8|近30天工作日连接WIFI总天数
ft_dev_wifimac_30d_weekday_allday_days|1|2|8.8|13.2|近30天工作日连接WIFI总天数
ft_dev_wifimac_30d_weekday_allday_days|1|3|13.2|17.6|近30天工作日连接WIFI总天数
ft_dev_wifimac_30d_weekday_allday_days|1|4|17.6|inf|近30天工作日连接WIFI总天数
